word,freq_jukugo,freq_all_words,freq_total,in_jukugo,in_all_words
蕈位,1,0,1,True,False
蕈学,1,0,1,True,False
蕈柄,1,0,1,True,False
蕈汁,1,0,1,True,False
蕈狩,1,0,1,True,False
蕉先,1,0,1,True,False
蕉卜,1,0,1,True,False
蕉園,1,0,1,True,False
蕉女,1,0,1,True,False
蕉子,1,0,1,True,False
蕉実,1,0,1,True,False
蕉翁,1,0,1,True,False
蕉葉,1,0,1,True,False
蕉門,1,0,1,True,False
蕉風,1,0,1,True,False
蕎麦,1,0,1,True,False
蕎麦切,1,0,1,True,False
蕎麦屋,1,0,1,True,False
蕎麦店,1,0,1,True,False
蕎麦掻,1,0,1,True,False
蕎麦殻,1,0,1,True,False
蕎麦汁,1,0,1,True,False
蕎麦湯,1,0,1,True,False
蕎麦滓,1,0,1,True,False
蕎麦粉,1,0,1,True,False
蕎麦飯,1,0,1,True,False
蕓薹,1,0,1,True,False
蕕草,1,0,1,True,False
蕗草,1,0,1,True,False
蕚夫,1,0,1,True,False
蕤賓,1,0,1,True,False
蕨手刀,1,0,1,True,False
蕨粉,1,0,1,True,False
蕨糊,1,0,1,True,False
蕨餅,1,0,1,True,False
蕩児,1,0,1,True,False
蕩尽,1,0,1,True,False
蕩蕩,1,0,1,True,False
蕪汁,1,0,1,True,False
蕪菁,1,0,1,True,False
蕪菜,1,0,1,True,False
蕪蒸,1,0,1,True,False
蕪辞,1,0,1,True,False
蕪雑,1,0,1,True,False
蕪鮨,1,0,1,True,False
蕭丞,1,0,1,True,False
蕭伯,1,0,1,True,False
蕭何,1,0,1,True,False
蕭寥,1,0,1,True,False
蕭幸,1,0,1,True,False
蕭散,1,0,1,True,False
蕭斉,1,0,1,True,False
蕭条,1,0,1,True,False
蕭條,1,0,1,True,False
蕭森,1,0,1,True,False
蕭殺,1,0,1,True,False
蕭氏,1,0,1,True,False
蕭洒,1,0,1,True,False
蕭然,1,0,1,True,False
蕭牆,1,0,1,True,False
蕭瑟,1,0,1,True,False
蕭白,1,0,1,True,False
蕭県,1,0,1,True,False
蕭紅,1,0,1,True,False
蕭索,1,0,1,True,False
蕭繹,1,0,1,True,False
蕭蕭,1,0,1,True,False
蕭軍,1,0,1,True,False
蕭関,1,0,1,True,False
蕭颯,1,0,1,True,False
蕺草,1,0,1,True,False
蕾状期,1,0,1,True,False
薀気,1,0,1,True,False
薀皆,1,0,1,True,False
薀蓄,1,0,1,True,False
薄伽梵,1,0,1,True,False
薄倖,1,0,1,True,False
薄儀,1,0,1,True,False
薄光,1,0,1,True,False
薄刃,1,0,1,True,False
薄刃包丁,1,0,1,True,False
薄利,1,0,1,True,False
薄利多売,1,0,1,True,False
薄力粉,1,1,2,True,True
薄化粧,1,0,1,True,False
薄口,1,0,1,True,False
薄口醤油,1,0,1,True,False
薄味,1,0,1,True,False
薄命,1,0,1,True,False
薄地,1,0,1,True,False
薄型,1,0,1,True,False
薄塗,1,0,1,True,False
薄塩,1,0,1,True,False
薄墨,1,0,1,True,False
薄層,1,0,1,True,False
薄帛,1,0,1,True,False
薄幸,1,0,1,True,False
薄弱,1,0,1,True,False
薄志,1,0,1,True,False
薄志弱行,1,0,1,True,False
薄情,1,0,1,True,False
薄情者,1,0,1,True,False
薄手,1,0,1,True,False
薄掛,1,0,1,True,False
薄日,1,0,1,True,False
薄明,1,0,1,True,False
薄明光線,1,0,1,True,False
薄明薄暮性,1,0,1,True,False
薄暑,1,0,1,True,False
薄暗闇,1,0,1,True,False
薄暮,1,0,1,True,False
薄曇,1,0,1,True,False
薄板,1,0,1,True,False
薄桃色,1,0,1,True,False
薄桜,1,0,1,True,False
薄様,1,0,1,True,False
薄模様,1,0,1,True,False
薄橙,1,0,1,True,False
薄毛,1,0,1,True,False
薄氷,1,0,1,True,False
薄焼,1,0,1,True,False
薄焼卵,1,0,1,True,False
薄焼玉子,1,0,1,True,False
薄片,1,0,1,True,False
薄物,1,0,1,True,False
薄物細故,1,0,1,True,False
薄皮,1,0,1,True,False
薄目,1,0,1,True,False
薄着,1,0,1,True,False
薄紅,1,0,1,True,False
薄紅立葵,1,0,1,True,False
薄紗,1,0,1,True,False
薄紙,1,0,1,True,False
薄紫,1,0,1,True,False
薄紫色,1,0,1,True,False
薄給,1,0,1,True,False
薄絹,1,0,1,True,False
薄緋,1,0,1,True,False
薄緑,1,0,1,True,False
薄縁,1,0,1,True,False
薄羽蜉蝣,1,0,1,True,False
薄翅蜉蝣,1,0,1,True,False
薄肉,1,0,1,True,False
薄膜,1,0,1,True,False
薄膜干渉,1,0,1,True,False
薄色,1,0,1,True,False
薄色西部土竜,1,0,1,True,False
薄茶,1,0,1,True,False
薄茶色,1,0,1,True,False
薄荷,1,0,1,True,False
薄荷水,1,0,1,True,False
薄荷油,1,0,1,True,False
薄荷精,1,0,1,True,False
薄荷糖,1,0,1,True,False
薄荷脳,1,0,1,True,False
薄葉,1,0,1,True,False
薄葉剝,1,0,1,True,False
薄葉剥,1,0,1,True,False
薄葉紙,1,0,1,True,False
薄葉細辛,1,0,1,True,False
薄薄,1,0,1,True,False
薄衣,1,0,1,True,False
薄謝,1,0,1,True,False
薄遇,1,0,1,True,False
薄野呂,1,0,1,True,False
薄鈍,1,0,1,True,False
薄闇,1,0,1,True,False
薄陽,1,0,1,True,False
薄雪,1,0,1,True,False
薄雪草,1,0,1,True,False
薄雪鳩,1,0,1,True,False
薄雲,1,0,1,True,False
薄靄,1,0,1,True,False
薄青,1,0,1,True,False
薄馬鹿,1,0,1,True,False
薈諸,1,0,1,True,False
薊芥子,1,0,1,True,False
薊馬,1,0,1,True,False
薏苡仁,1,0,1,True,False
薔薇,1,0,1,True,False
薔薇十字団,1,0,1,True,False
薔薇園,1,0,1,True,False
薔薇戦争,1,0,1,True,False
薔薇族,1,0,1,True,False
薔薇油,1,0,1,True,False
薔薇疹,1,0,1,True,False
薔薇窓,1,0,1,True,False
薔薇笛鯛,1,0,1,True,False
薔薇羽太,1,0,1,True,False
薔薇色,1,0,1,True,False
薔薇薔薇,1,0,1,True,False
薔薇輝石,1,0,1,True,False
薔薇鯥,1,0,1,True,False
薔薇鰱,1,0,1,True,False
薔薇鱮,1,0,1,True,False
薗八節,1,0,1,True,False
薙刀,1,0,1,True,False
薙刀術,1,0,1,True,False
薙鉈,1,0,1,True,False
薙髪,1,0,1,True,False
薛公,1,0,1,True,False
薛家,1,0,1,True,False
薛崑,1,0,1,True,False
薛氏,1,0,1,True,False
薛禄,1,0,1,True,False
薛老,1,0,1,True,False
薛蛙,1,0,1,True,False
薜氏,1,0,1,True,False
薜瑕,1,0,1,True,False
薜禄,1,0,1,True,False
薜緑,1,0,1,True,False
薜茘,1,0,1,True,False
薤白,1,0,1,True,False
薤露,1,0,1,True,False
薦僧,1,0,1,True,False
薦巻,1,0,1,True,False
薦手,0,1,1,False,True
薦挙,1,0,1,True,False
薦椎,1,0,1,True,False
薦筵,1,0,1,True,False
薦骨,1,0,1,True,False
薨去,1,0,1,True,False
薨後,1,0,1,True,False
薨御,1,0,1,True,False
薨逝,1,0,1,True,False
薩両,1,0,1,True,False
薩人,1,0,1,True,False
薩会,1,0,1,True,False
薩体,1,0,1,True,False
薩兵,1,0,1,True,False
薩南,1,0,1,True,False
薩哈,1,0,1,True,False
薩土,1,0,1,True,False
薩埵,1,0,1,True,False
薩夫,1,0,1,True,False
薩婆,1,0,1,True,False
薩婆訶,1,0,1,True,False
薩密,1,0,1,True,False
薩将,1,0,1,True,False
薩峠,1,0,1,True,False
薩州,1,0,1,True,False
薩弁,1,0,1,True,False
薩張,1,0,1,True,False
薩待,1,0,1,True,False
薩摩,1,0,1,True,False
薩摩上布,1,0,1,True,False
薩摩下駄,1,0,1,True,False
薩摩守,1,0,1,True,False
薩摩揚,1,0,1,True,False
薩摩汁,1,0,1,True,False
薩摩焼,1,0,1,True,False
薩摩琵琶,1,0,1,True,False
薩摩絣,1,0,1,True,False
薩摩芋,1,0,1,True,False
薩摩閥,1,0,1,True,False
薩摩隼人,1,0,1,True,False
薩法,1,0,1,True,False
薩派,1,0,1,True,False
薩満,1,0,1,True,False
薩猴,1,0,1,True,False
薩筑,1,0,1,True,False
薩系,1,0,1,True,False
薩羅,1,0,1,True,False
薩英戦争,1,0,1,True,False
薩藩,1,0,1,True,False
薩賊,1,0,1,True,False
薩越,1,0,1,True,False
薩軍,1,0,1,True,False
薩遮,1,0,1,True,False
薩邸,1,0,1,True,False
薩長,1,0,1,True,False
薩長同盟,1,0,1,True,False
薩陀,1,0,1,True,False
薩陲,1,0,1,True,False
薩隅,1,0,1,True,False
薩音,1,0,1,True,False
薪体,0,1,1,False,True
薪割,1,0,1,True,False
薪小屋,1,0,1,True,False
薪尽火滅,1,0,1,True,False
薪水,1,0,1,True,False
薪水給与令,1,0,1,True,False
薪炭,1,0,1,True,False
薪能,1,0,1,True,False
薫化,1,0,1,True,False
薫染,1,0,1,True,False
薫煙,1,0,1,True,False
薫物,1,0,1,True,False
薫肉,1,0,1,True,False
薫育,1,0,1,True,False
薫蒸,1,0,1,True,False
薫蒸消毒,1,0,1,True,False
薫製,1,0,1,True,False
薫製肉,1,0,1,True,False
薫辛,1,0,1,True,False
薫陶,1,0,1,True,False
薫風,1,0,1,True,False
薫香,1,0,1,True,False
薬中,1,0,1,True,False
薬九層倍,1,0,1,True,False
薬事,1,0,1,True,False
薬事承認,1,0,1,True,False
薬事法,1,1,2,True,True
薬事監視員,1,0,1,True,False
薬代,1,1,2,True,True
薬価,1,0,1,True,False
薬価専門部会,1,0,1,True,False
薬傷,1,0,1,True,False
薬剤,1,0,1,True,False
薬剤学,1,0,1,True,False
薬剤師,1,0,1,True,False
薬剤師法,1,0,1,True,False
薬剤抵抗性,1,0,1,True,False
薬剤耐性,1,0,1,True,False
薬剤耐性菌,1,0,1,True,False
薬力学,1,0,1,True,False
薬効,1,0,1,True,False
薬効物,1,0,1,True,False
薬包,1,0,1,True,False
薬包紙,1,0,1,True,False
薬匙,1,0,1,True,False
薬名,1,1,2,True,True
薬味,1,0,1,True,False
薬味皿,1,0,1,True,False
薬味酒,1,0,1,True,False
薬品,1,0,1,True,False
薬品会社,1,0,1,True,False
薬品臭,1,0,1,True,False
薬嚢,1,0,1,True,False
薬園,1,0,1,True,False
薬学,1,1,2,True,True
薬学者,1,0,1,True,False
薬学部,1,0,1,True,False
薬室,1,0,1,True,False
薬害,1,0,1,True,False
薬局,1,1,2,True,True
薬局方,1,0,1,True,False
薬局法,1,0,1,True,False
薬局生,1,0,1,True,False
薬屋,1,0,1,True,False
薬師,1,0,1,True,False
薬師三尊,1,0,1,True,False
薬師如来,1,0,1,True,False
薬師如来像,1,0,1,True,False
薬店,1,0,1,True,False
薬念,1,0,1,True,False
薬指,1,0,1,True,False
薬效,1,0,1,True,False
薬方,1,0,1,True,False
薬材,1,0,1,True,False
薬棚,1,0,1,True,False
薬業界,1,0,1,True,False
薬歴,1,0,1,True,False
薬歴管理,1,0,1,True,False
薬殺,1,0,1,True,False
薬毒,1,0,1,True,False
薬浴,1,0,1,True,False
薬液,1,0,1,True,False
薬湯,1,0,1,True,False
薬漬,1,0,1,True,False
薬煉,1,0,1,True,False
薬物,1,0,1,True,False
薬物不法所持,1,0,1,True,False
薬物中毒,1,0,1,True,False
薬物乱用,1,0,1,True,False
薬物代謝酵素,1,0,1,True,False
薬物使用,1,0,1,True,False
薬物依存,1,0,1,True,False
薬物依存症,1,0,1,True,False
薬物動態,1,0,1,True,False
薬物動態学,1,0,1,True,False
薬物去勢,1,0,1,True,False
薬物四法,1,0,1,True,False
薬物学,1,0,1,True,False
薬物投与,1,0,1,True,False
薬物検査,1,0,1,True,False
薬物治療,1,0,1,True,False
薬物濫用,1,0,1,True,False
薬物療法,1,0,1,True,False
薬物統制,1,0,1,True,False
薬玉,1,0,1,True,False
薬玉詰草,1,0,1,True,False
薬王菩薩,1,0,1,True,False
薬理,1,0,1,True,False
薬理作用,1,0,1,True,False
薬理学,1,0,1,True,False
薬理学者,1,0,1,True,False
薬理活性,1,0,1,True,False
薬瓶,1,0,1,True,False
薬用,1,1,2,True,True
薬用人参,0,1,1,False,True
薬用植物,1,0,1,True,False
薬用石鹸,1,0,1,True,False
薬用石鹼,1,0,1,True,False
薬用酒,1,0,1,True,False
薬疹,1,0,1,True,False
薬療,1,0,1,True,False
薬石,1,0,1,True,False
薬石無効,1,0,1,True,False
薬研,1,0,1,True,False
薬研堀,1,0,1,True,False
薬礼,1,0,1,True,False
薬禍,1,0,1,True,False
薬科,1,0,1,True,False
薬科大学,1,0,1,True,False
薬種,1,0,1,True,False
薬種商,1,0,1,True,False
薬種屋,1,0,1,True,False
薬筒,1,0,1,True,False
薬箋,1,0,1,True,False
薬箱,1,0,1,True,False
薬籠,1,0,1,True,False
薬練,1,0,1,True,False
薬缶,1,0,1,True,False
薬缶頭,1,0,1,True,False
薬罐,1,0,1,True,False
薬罐頭,1,0,1,True,False
薬膳,1,0,1,True,False
薬舗,1,0,1,True,False
薬草,1,0,1,True,False
薬草療法,1,0,1,True,False
薬莢,1,0,1,True,False
薬袋,1,0,1,True,False
薬袋紙,1,0,1,True,False
薬酒,1,0,1,True,False
薬量,1,0,1,True,False
薬鋪,1,0,1,True,False
薬鑵,1,0,1,True,False
薬鑵頭,1,0,1,True,False
薬食,1,0,1,True,False
薬食同源,1,0,1,True,False
薬飯,1,0,1,True,False
薬餌,1,0,1,True,False
薬餌療法,1,0,1,True,False
薮医者,1,0,1,True,False
薮柑子,1,0,1,True,False
薮椿,1,0,1,True,False
薮沢,1,0,1,True,False
薮茗荷,1,0,1,True,False
薮蔭,1,0,1,True,False
薮蕎麦,1,0,1,True,False
薮蚊,1,0,1,True,False
薮蛇,1,0,1,True,False
薮野兎,1,0,1,True,False
薯焼酎,1,0,1,True,False
薯蕷,1,0,1,True,False
薯蕷昆布,1,0,1,True,False
薯蕷汁,1,0,1,True,False
薯蕷粥,1,0,1,True,False
薯蕷芋,1,0,1,True,False
薯蕷藷,1,0,1,True,False
藁人形,1,0,1,True,False
藁仕事,1,0,1,True,False
藁半紙,1,0,1,True,False
藁塚,1,0,1,True,False
藁婚式,1,0,1,True,False
藁屋,1,0,1,True,False
藁屋根,1,0,1,True,False
藁履,1,0,1,True,False
藁布団,1,0,1,True,False
藁帽子,1,0,1,True,False
藁束,1,0,1,True,False
藁沓,1,0,1,True,False
藁火,1,0,1,True,False
藁灰,1,0,1,True,False
藁稭,1,0,1,True,False
藁稭長者,1,0,1,True,False
藁筵,1,0,1,True,False
藁納豆,1,0,1,True,False
藁紙,1,0,1,True,False
藁細工,1,0,1,True,False
藁苞,1,0,1,True,False
藁草履,1,0,1,True,False
藁葺,1,0,1,True,False
藁蒲団,1,0,1,True,False
藁靴,1,0,1,True,False
藉口,1,0,1,True,False
藉然,1,0,1,True,False
藉甚,1,0,1,True,False
藉者,1,0,1,True,False
藍型,1,0,1,True,False
藍墨,1,0,1,True,False
藍子,1,0,1,True,False
藍屋,1,0,1,True,False
藍摺,1,0,1,True,False
藍摺絵,1,0,1,True,False
藍方石,1,0,1,True,False
藍晶石,1,0,1,True,False
藍本,1,0,1,True,False
藍染,1,0,1,True,False
藍染屋,1,0,1,True,False
藍染芝生茸,1,0,1,True,False
藍水泥,1,0,1,True,False
藍汁,1,0,1,True,False
藍海松茶,1,0,1,True,False
藍澱,1,0,1,True,False
藍玉,1,0,1,True,False
藍瓶,1,0,1,True,False
藍白,1,0,1,True,False
藍碧,1,0,1,True,False
藍紙,1,0,1,True,False
藍紫色,1,0,1,True,False
藍絵,1,0,1,True,False
藍綬褒章,1,0,1,True,False
藍色,1,0,1,True,False
藍色細菌,1,0,1,True,False
藍花,1,0,1,True,False
藍茸,1,0,1,True,False
藍蓼,1,0,1,True,False
藍藻,1,0,1,True,False
藍藻植物,1,0,1,True,False
藍蝋,1,0,1,True,False
藍蠟,1,0,1,True,False
藍衣社員,1,0,1,True,False
藍野大学,1,0,1,True,False
藍鉄,1,0,1,True,False
藍鉄鉱,1,0,1,True,False
藍銅鉱,1,0,1,True,False
藍閃石,1,0,1,True,False
藍隈,1,0,1,True,False
藍青,1,0,1,True,False
藍青色,1,0,1,True,False
藍靛,1,0,1,True,False
藍革,1,0,1,True,False
藍革縅,1,0,1,True,False
藍鞣,1,0,1,True,False
藍韋,1,0,1,True,False
藍鮫,1,0,1,True,False
藍鼠,1,0,1,True,False
藏人,1,0,1,True,False
藐姑,1,0,1,True,False
藐庵,1,0,1,True,False
藐茲,1,0,1,True,False
藐視,1,0,1,True,False
藐院,1,0,1,True,False
藜海老,1,0,1,True,False
藜科,1,0,1,True,False
藝子,1,0,1,True,False
藝者,1,0,1,True,False
藝者屋,1,0,1,True,False
藝術,1,0,1,True,False
藤五郎鰯,1,0,1,True,False
藤八拳,1,0,1,True,False
藤原四家,1,0,1,True,False
藤原時代,1,0,1,True,False
藤四郎,1,0,1,True,False
藤壺,1,0,1,True,False
藤女子大学,1,0,1,True,False
藤撫子,1,0,1,True,False
藤本,1,0,1,True,False
藤棚,1,0,1,True,False
藤氏,1,0,1,True,False
藤沢製薬,1,0,1,True,False
藤波,1,0,1,True,False
藤浪,1,0,1,True,False
藤海鼠,1,0,1,True,False
藤灰,1,0,1,True,False
藤田医科大学,1,0,1,True,False
藤空木,1,0,1,True,False
藤紫,1,0,1,True,False
藤色,1,0,1,True,False
藤花,1,0,1,True,False
藤葛,1,0,1,True,False
藤蔓,1,0,1,True,False
藤袴,1,0,1,True,False
藤豆,1,0,1,True,False
藤黄,1,0,1,True,False
藥指,1,0,1,True,False
藩中,1,0,1,True,False
藩主,1,0,1,True,False
藩侯,1,0,1,True,False
藩儒,1,0,1,True,False
藩医,1,0,1,True,False
藩命,1,0,1,True,False
藩士,1,0,1,True,False
藩学,1,0,1,True,False
藩屏,1,0,1,True,False
藩屛,1,0,1,True,False
藩庁,1,0,1,True,False
藩政,1,0,1,True,False
藩札,1,0,1,True,False
藩校,1,0,1,True,False
藩王,1,0,1,True,False
藩王国,1,0,1,True,False
藩知事,1,0,1,True,False
藩祖,1,0,1,True,False
藩籍奉還,1,0,1,True,False
藩老,1,0,1,True,False
藩邸,1,0,1,True,False
藩鎮,1,0,1,True,False
藩閥,1,0,1,True,False
藩領,1,0,1,True,False
藩黌,1,0,1,True,False
藪入,1,0,1,True,False
藪内流,1,0,1,True,False
藪医,1,0,1,True,False
藪医者,1,0,1,True,False
藪巻,1,0,1,True,False
藪枯,1,0,1,True,False
藪柑子,1,0,1,True,False
藪椿,1,0,1,True,False
藪沢,1,0,1,True,False
藪犬,1,0,1,True,False
藪肉桂,1,0,1,True,False
藪茗荷,1,0,1,True,False
藪萱草,1,0,1,True,False
藪蕎麦,1,0,1,True,False
藪蘇鉄,1,0,1,True,False
藪蘭,1,0,1,True,False
藪虱,1,0,1,True,False
藪蚊,1,0,1,True,False
藪蛇,1,0,1,True,False
藪野兎,1,0,1,True,False
藪雨,1,0,1,True,False
藪鮫,1,0,1,True,False
藷焼酎,1,0,1,True,False
藷蕷,1,0,1,True,False
藹然,1,0,1,True,False
藹藹,1,0,1,True,False
藺草,1,0,1,True,False
藺草科,1,0,1,True,False
藻付,1,0,1,True,False
藻場,1,0,1,True,False
藻塩,1,0,1,True,False
藻塩草,1,0,1,True,False
藻屑,1,0,1,True,False
藻屑蟹,1,0,1,True,False
藻汐,1,0,1,True,False
藻草,1,0,1,True,False
藻菌類,1,0,1,True,False
藻類,1,0,1,True,False
藻類学,1,0,1,True,False
藻魚,1,0,1,True,False
藿香,1,0,1,True,False
蘆木,1,0,1,True,False
蘆毛,1,0,1,True,False
蘆溝橋,1,0,1,True,False
蘆溝橋事件,1,0,1,True,False
蘆笛,1,0,1,True,False
蘆荻,1,0,1,True,False
蘆薈,1,0,1,True,False
蘆辺,1,0,1,True,False
蘇丹,1,0,1,True,False
蘇合香,1,0,1,True,False
蘇婆訶,1,0,1,True,False
蘇州大学,1,0,1,True,False
蘇張,1,0,1,True,False
蘇悉地経,1,0,1,True,False
蘇方,1,0,1,True,False
蘇木,1,0,1,True,False
蘇枋,1,0,1,True,False
蘇格蘭,1,0,1,True,False
蘇比,1,0,1,True,False
蘇民将来,1,0,1,True,False
蘇民將來,1,0,1,True,False
蘇油,1,0,1,True,False
蘇生,1,0,1,True,False
蘇生術,1,0,1,True,False
蘇維埃,1,0,1,True,False
蘇芳,1,0,1,True,False
蘇連,1,0,1,True,False
蘇鉄,1,0,1,True,False
蘇門答剌,1,0,1,True,False
蘊奥,1,0,1,True,False
蘊気,1,0,1,True,False
蘊蓄,1,0,1,True,False
蘊藉,1,0,1,True,False
蘊藻,1,0,1,True,False
蘋一,1,0,1,True,False
蘋也,1,0,1,True,False
蘋紅,1,0,1,True,False
蘋緑,1,0,1,True,False
蘋録,1,0,1,True,False
蘓宗,1,0,1,True,False
蘗草,1,0,1,True,False
蘘荷,1,0,1,True,False
蘚苔,1,0,1,True,False
蘚苔学,1,0,1,True,False
蘚苔植物,1,0,1,True,False
蘚類,1,0,1,True,False
蘞味,1,0,1,True,False
蘞芋,1,0,1,True,False
蘩蔞,1,0,1,True,False
蘭人,1,0,1,True,False
蘭医,1,0,1,True,False
蘭印,1,0,1,True,False
蘭国,1,0,1,True,False
蘭塔,1,0,1,True,False
蘭学,1,0,1,True,False
蘭学者,1,0,1,True,False
蘭州,1,0,1,True,False
蘭方,1,0,1,True,False
蘭方医,1,0,1,True,False
蘭書,1,0,1,True,False
蘭月,1,0,1,True,False
蘭栽培法,1,0,1,True,False
蘭画,1,0,1,True,False
蘭虫,1,0,1,True,False
蘭語,1,0,1,True,False
蘭貢,1,0,1,True,False
蘭鋳,1,0,1,True,False
蘭領,1,0,1,True,False
蘭領印度,1,0,1,True,False
蘭麝,1,0,1,True,False
蘿芋,1,0,1,True,False
蘿蔔,1,0,1,True,False
蘿蔔草,1,0,1,True,False
蘿藦,1,0,1,True,False
蘿藷,1,0,1,True,False
虎児,1,0,1,True,False
虎冠,1,0,1,True,False
虎刈,1,0,1,True,False
虎列刺,1,0,1,True,False
虎列剌,1,0,1,True,False
虎列剌茸,1,0,1,True,False
虎口,1,0,1,True,False
虎嘯,1,0,1,True,False
虎天牛,1,0,1,True,False
虎子,1,0,1,True,False
虎巻,1,0,1,True,False
虎斑,1,0,1,True,False
虎斑木兎,1,0,1,True,False
虎斑木菟,1,0,1,True,False
虎斑蛙,1,0,1,True,False
虎斑鮫,1,0,1,True,False
虎杖,1,0,1,True,False
虎柄,1,0,1,True,False
虎榜,1,0,1,True,False
虎毛,1,0,1,True,False
虎河豚,1,0,1,True,False
虎海老,1,0,1,True,False
虎燕拳,1,0,1,True,False
虎狩,1,0,1,True,False
虎狼,1,0,1,True,False
虎狼痢,1,0,1,True,False
虎猫,1,0,1,True,False
虎疫,1,0,1,True,False
虎皮,1,0,1,True,False
虎目石,1,0,1,True,False
虎眼石,1,0,1,True,False
虎穴,1,0,1,True,False
虎箱,1,0,1,True,False
虎苅,1,0,1,True,False
虎落,1,0,1,True,False
虎落笛,1,0,1,True,False
虎葦毛,1,0,1,True,False
虎蛾,1,0,1,True,False
虎視,1,0,1,True,False
虎視眈眈,1,0,1,True,False
虎豆,1,0,1,True,False
虎豹,1,0,1,True,False
虎頭,1,0,1,True,False
虎髭,1,0,1,True,False
虎髯,1,0,1,True,False
虎鬚,1,0,1,True,False
虎魚,1,0,1,True,False
虎鱚,1,0,1,True,False
虎鶇,1,0,1,True,False
虎鶫,1,0,1,True,False
虐使,1,0,1,True,False
虐待,1,0,1,True,False
虐待死,1,0,1,True,False
虐待者,1,0,1,True,False
虐政,1,0,1,True,False
虐殺,1,0,1,True,False
虐遇,1,0,1,True,False
處子,1,0,1,True,False
處知,1,0,1,True,False
虚事,1,0,1,True,False
虚仮,1,0,1,True,False
虚仮猿,1,0,1,True,False
虚伝,1,0,1,True,False
虚位,1,0,1,True,False
虚偽,1,0,1,True,False
虚偽報告,1,0,1,True,False
虚偽報道,1,0,1,True,False
虚偽性障害,1,0,1,True,False
虚偽表示,1,0,1,True,False
虚偽記載,1,0,1,True,False
虚像,1,0,1,True,False
虚勢,1,0,1,True,False
虚名,1,0,1,True,False
虚堂懸鏡,1,0,1,True,False
虚報,1,0,1,True,False
虚妄,1,0,1,True,False
虚字,1,0,1,True,False
虚学,1,0,1,True,False
虚実,1,0,1,True,False
虚実混交,1,0,1,True,False
虚実混淆,1,0,1,True,False
虚実皮膜,1,0,1,True,False
虚宿,1,0,1,True,False
虚式,1,0,1,True,False
虚弱,1,0,1,True,False
虚弱体質,1,0,1,True,False
虚弱児,1,0,1,True,False
虚往実帰,1,0,1,True,False
虚心,1,0,1,True,False
虚心坦懐,1,0,1,True,False
虚心平気,1,0,1,True,False
虚数,1,0,1,True,False
虚数単位,1,0,1,True,False
虚栄,1,0,1,True,False
虚栄心,1,1,2,True,True
虚根,1,0,1,True,False
虚業,1,0,1,True,False
虚構,1,0,1,True,False
虚構新聞,1,0,1,True,False
虚気平心,1,0,1,True,False
虚無,1,1,2,True,True
虚無主義,1,0,1,True,False
虚無主義者,1,0,1,True,False
虚無僧,1,1,2,True,True
虚無党,1,0,1,True,False
虚無恬淡,1,0,1,True,False
虚無感,1,0,1,True,False
虚無的,1,0,1,True,False
虚礼,1,0,1,True,False
虚空,1,0,1,True,False
虚空蔵,1,0,1,True,False
虚空蔵菩薩,1,0,1,True,False
虚聞,1,0,1,True,False
虚脱,1,0,1,True,False
虚脱感,1,0,1,True,False
虚脱状態,1,0,1,True,False
虚舟,1,0,1,True,False
虚虚実実,1,0,1,True,False
虚蝉,1,0,1,True,False
虚血,1,0,1,True,False
虚血性,1,0,1,True,False
虚血性心疾患,1,0,1,True,False
虚言,1,0,1,True,False
虚言症,1,0,1,True,False
虚言癖,1,0,1,True,False
虚誕,1,0,1,True,False
虚語,1,0,1,True,False
虚説,1,0,1,True,False
虚辞,1,0,1,True,False
虚部,1,0,1,True,False
虚静,1,0,1,True,False
虚飾,1,0,1,True,False
虚飾的,1,0,1,True,False
虚鯊,1,0,1,True,False
虜囚,1,0,1,True,False
虞犯,1,0,1,True,False
虞犯少年,1,0,1,True,False
虞美人草,1,0,1,True,False
虧欠,1,0,1,True,False
虧盈,1,0,1,True,False
虫偏,1,0,1,True,False
虫卵,1,0,1,True,False
虫唾,1,0,1,True,False
虫国,1,0,1,True,False
虫垂,1,0,1,True,False
虫垂切除術,1,0,1,True,False
虫垂炎,1,0,1,True,False
虫媒,1,0,1,True,False
虫媒花,1,0,1,True,False
虫害,1,0,1,True,False
虫干,1,0,1,True,False
虫引虻,1,0,1,True,False
虫拳,1,0,1,True,False
虫曳虻,1,0,1,True,False
虫札,1,0,1,True,False
虫様垂,1,0,1,True,False
虫様突起,1,0,1,True,False
虫様突起炎,1,0,1,True,False
虫歯,1,0,1,True,False
虫気,1,0,1,True,False
虫狩,1,0,1,True,False
虫瘤,1,0,1,True,False
虫癭,1,0,1,True,False
虫白蝋,1,0,1,True,False
虫白蠟,1,0,1,True,False
虫相撲,1,0,1,True,False
虫眼鏡,1,0,1,True,False
虫篭,1,0,1,True,False
虫籠,1,0,1,True,False
虫籠格子,1,0,1,True,False
虫籠窓,1,0,1,True,False
虫網,1,0,1,True,False
虫腹,1,0,1,True,False
虫苔,1,0,1,True,False
虫薬,1,0,1,True,False
虫螻,1,0,1,True,False
虫部,1,0,1,True,False
虫酸,1,0,1,True,False
虫類,1,0,1,True,False
虫魚,1,0,1,True,False
虫鰈,1,0,1,True,False
虬竜,1,0,1,True,False
虬龍,1,0,1,True,False
虯竜,1,0,1,True,False
虯龍,1,0,1,True,False
虱目魚,1,0,1,True,False
虱蝿,1,0,1,True,False
虱蠅,1,0,1,True,False
